monthly_txn_volume,avg_txn_size,business_tenure_months,iot_device_uptime_pct,payment_consistency_score,industry_sector,monthly_revenue,num_employees,credit_approved,credit_limit,risk_tier
239,33138.58,21,90.59,0.4553,fnb,500000.0,183,1,346166,MEDIUM
498,5969.21,64,83.1,0.6284,tech,500000.0,156,1,403346,LOW
8,14479.8,165,100.0,0.5541,tech,119932.77,41,0,50000,HIGH
158,19921.94,27,93.63,0.2406,retail,500000.0,111,0,50000,HIGH
446,45980.57,55,98.51,0.4466,fnb,500000.0,9,0,50000,HIGH
33,49663.09,29,91.12,0.2763,manufacturing,500000.0,157,0,50000,HIGH
113,2293.32,148,100.0,0.7408,tech,107576.4,166,1,172845,MEDIUM
102,38062.35,25,75.06,0.4934,manufacturing,500000.0,62,1,348662,MEDIUM
219,18617.62,70,95.01,0.525,services,500000.0,54,1,381054,MEDIUM
297,19653.29,63,100.0,0.8659,retail,500000.0,180,1,380632,MEDIUM
79,37725.54,164,92.84,0.6869,services,500000.0,104,1,378056,MEDIUM
330,45925.4,130,94.42,0.8512,manufacturing,500000.0,126,1,387910,LOW
150,47548.88,150,88.53,0.5627,fnb,500000.0,34,1,377373,MEDIUM
132,28877.27,224,92.17,0.6761,services,500000.0,165,1,385230,LOW
345,17888.2,16,78.63,0.5139,retail,500000.0,177,0,50000,HIGH
46,39388.08,146,86.25,0.5721,services,500000.0,42,1,390797,MEDIUM
360,12587.52,197,85.71,0.5084,retail,500000.0,14,1,433915,LOW
45,28225.5,182,97.35,0.5412,retail,500000.0,33,0,50000,HIGH
426,17960.99,100,87.43,0.5753,logistics,500000.0,118,1,367648,LOW
38,32848.72,30,87.66,0.7576,retail,451239.53,98,0,50000,HIGH
21,12057.93,45,88.98,0.1294,services,149017.53,92,0,50000,HIGH
169,9620.07,19,86.01,0.6115,retail,500000.0,100,0,50000,HIGH
157,45916.04,215,94.15,0.9119,fnb,500000.0,87,1,413767,LOW
490,5135.09,34,95.02,0.7467,fnb,500000.0,145,0,50000,HIGH
382,25322.6,141,98.6,0.3708,retail,500000.0,124,0,50000,HIGH
80,11081.6,171,97.22,0.5029,retail,483262.69,32,1,360795,MEDIUM
91,1994.55,62,96.42,0.4873,logistics,140272.13,101,0,50000,HIGH
121,1849.14,118,89.37,0.8346,retail,272679.39,196,0,50000,HIGH
366,8802.33,221,88.86,0.7631,retail,500000.0,39,1,407284,LOW
346,43345.18,100,85.03,0.7263,logistics,500000.0,94,1,378211,LOW
473,14159.81,22,84.89,0.5156,fnb,500000.0,10,0,50000,HIGH
31,47525.44,180,93.55,0.7563,manufacturing,489963.32,152,1,377781,LOW
317,29102.03,180,86.24,0.4929,retail,500000.0,100,1,394159,LOW
291,21858.88,111,100.0,0.2731,fnb,500000.0,58,1,373017,MEDIUM
138,29025.44,164,91.7,0.8071,services,500000.0,197,1,365046,LOW
223,25859.08,73,100.0,0.6329,tech,500000.0,101,0,50000,HIGH
172,37950.87,231,96.57,0.3572,retail,500000.0,64,1,384871,LOW
102,14160.68,147,85.78,0.1785,fnb,500000.0,19,0,50000,HIGH
272,17684.87,38,91.5,0.7332,retail,500000.0,101,1,372954,MEDIUM
241,44710.01,70,78.61,0.4061,retail,500000.0,117,1,360669,MEDIUM
313,47325.5,116,93.52,0.4757,tech,500000.0,136,1,366236,LOW
459,44633.28,239,86.51,0.8768,retail,500000.0,71,1,438081,LOW
398,21001.43,79,83.09,0.9002,logistics,500000.0,40,1,395622,LOW
177,39029.26,185,100.0,0.9003,retail,500000.0,13,1,364644,LOW
405,23842.97,148,100.0,0.5857,logistics,500000.0,101,1,373711,LOW
414,24902.12,9,100.0,0.8319,services,500000.0,124,1,388410,LOW
473,10273.77,32,98.26,0.7751,logistics,500000.0,155,1,367748,LOW
480,29576.96,132,82.12,0.7612,retail,500000.0,82,1,390606,LOW
194,9347.49,50,88.8,0.545,logistics,500000.0,88,0,50000,HIGH
126,16611.66,82,89.28,0.6512,manufacturing,500000.0,105,1,333539,MEDIUM
50,42758.76,5,78.32,0.5304,services,500000.0,130,0,50000,HIGH
68,10393.44,148,87.54,0.372,logistics,394771.53,16,0,50000,HIGH
134,3604.36,87,87.63,0.6379,manufacturing,172780.45,14,0,50000,HIGH
314,3496.93,126,93.01,0.6083,logistics,391955.44,128,1,337793,LOW
367,47042.19,75,100.0,0.3176,fnb,500000.0,145,1,380561,MEDIUM
197,25370.68,165,91.83,0.5425,services,500000.0,60,0,50000,HIGH
311,20500.13,22,93.01,0.563,logistics,500000.0,198,1,351095,MEDIUM
185,40553.39,186,90.0,0.7841,retail,500000.0,17,1,396607,LOW
296,41799.51,68,97.9,0.9655,services,500000.0,45,1,379593,LOW
375,16642.94,221,83.41,0.6185,tech,500000.0,38,1,371554,LOW
286,34696.22,44,100.0,0.7597,services,500000.0,124,1,379421,MEDIUM
33,38567.58,34,91.01,0.4927,fnb,500000.0,104,0,50000,HIGH
153,32749.8,77,88.84,0.7837,fnb,500000.0,64,0,50000,HIGH
271,7622.17,42,99.76,0.6596,logistics,500000.0,121,1,379120,MEDIUM
300,43800.36,137,84.87,0.3635,tech,500000.0,6,1,350070,MEDIUM
15,26977.77,106,97.75,0.6111,tech,145152.32,188,0,50000,HIGH
168,14159.5,95,100.0,0.5631,manufacturing,500000.0,112,0,50000,HIGH
117,21290.15,135,90.07,0.1922,services,500000.0,102,1,360902,MEDIUM
191,1926.68,68,100.0,0.476,retail,278749.28,49,1,222232,MEDIUM
299,6436.95,147,97.15,0.6556,retail,500000.0,21,0,50000,HIGH
236,38289.06,234,97.25,0.8588,retail,500000.0,23,1,390636,LOW
231,50.58,222,100.0,0.7605,retail,52131.49,76,1,140504,MEDIUM
314,20857.46,159,100.0,0.7038,logistics,500000.0,185,0,50000,HIGH
102,26149.38,128,94.09,0.5018,logistics,500000.0,64,0,50000,HIGH
59,2778.99,163,98.38,0.6862,services,169764.2,157,1,184647,MEDIUM
115,48655.25,185,100.0,0.6759,tech,500000.0,27,1,405886,LOW
156,11344.96,85,82.71,0.768,tech,500000.0,134,1,386366,MEDIUM
250,15244.73,189,78.16,0.8172,manufacturing,500000.0,149,1,401155,LOW
410,15231.93,159,91.54,0.8115,services,500000.0,71,0,50000,HIGH
73,11559.31,83,77.97,0.9258,retail,283399.82,107,0,50000,HIGH
316,123.62,95,89.49,0.8766,services,147435.36,169,1,161518,MEDIUM
293,36480.77,181,94.51,0.7745,retail,500000.0,133,1,394696,LOW
254,48343.93,32,89.79,0.4649,fnb,500000.0,143,0,50000,HIGH
40,11253.46,66,90.87,0.5374,tech,270937.82,149,0,50000,HIGH
243,33169.21,187,83.99,0.5816,fnb,500000.0,58,1,400754,LOW
152,37107.72,116,98.31,0.7291,retail,500000.0,132,1,367102,LOW
471,42428.85,138,83.49,0.8129,services,500000.0,197,1,382371,LOW
231,21160.33,130,75.18,0.4492,manufacturing,500000.0,135,0,50000,HIGH
248,15181.4,194,90.34,0.6043,retail,500000.0,35,1,385251,LOW
495,16298.49,60,99.32,0.4736,retail,500000.0,164,1,374850,LOW
341,35645.44,216,92.64,0.7112,tech,500000.0,121,1,384354,LOW
450,40848.13,17,82.68,0.948,fnb,500000.0,143,1,395188,MEDIUM
369,9121.62,96,92.82,0.6128,logistics,500000.0,130,1,408704,LOW
495,18578.5,144,95.51,0.4368,services,500000.0,120,1,388219,LOW
486,45101.91,16,92.72,0.741,services,500000.0,185,1,356277,LOW
205,40344.34,46,89.88,0.5789,fnb,500000.0,5,1,306273,MEDIUM
158,49243.68,167,95.89,0.519,logistics,500000.0,71,1,374779,MEDIUM
454,37724.7,159,78.09,0.3606,logistics,500000.0,86,1,399045,LOW
77,19690.1,107,84.85,0.8365,fnb,500000.0,95,1,388090,LOW
205,29552.36,88,81.56,0.9084,retail,500000.0,160,1,377280,LOW
300,33067.66,129,100.0,0.4502,retail,500000.0,200,1,348224,MEDIUM
21,3968.87,139,97.7,0.7978,logistics,115261.61,41,1,173303,MEDIUM
133,27247.62,119,93.48,0.8954,services,500000.0,170,1,406964,LOW
221,35480.58,85,80.4,0.9152,retail,500000.0,75,1,353994,LOW
65,8407.7,4,97.95,0.7576,fnb,244101.73,193,0,50000,HIGH
431,39042.55,71,100.0,0.4743,services,500000.0,168,0,50000,HIGH
108,29209.45,154,96.57,0.3376,logistics,500000.0,83,1,335451,MEDIUM
46,47613.48,111,91.72,0.5716,manufacturing,500000.0,38,1,351903,MEDIUM
29,2168.99,50,97.05,0.6074,retail,136512.13,42,0,50000,HIGH
43,13303.04,140,94.18,0.6576,retail,370344.67,165,1,293696,MEDIUM
295,30097.62,95,99.41,0.7294,fnb,500000.0,56,1,382542,MEDIUM
135,14863.17,209,99.23,0.6537,retail,500000.0,71,1,376170,LOW
233,35735.49,225,90.23,0.4368,logistics,500000.0,55,0,50000,HIGH
112,37962.31,203,86.71,0.8065,fnb,500000.0,182,1,395706,LOW
176,5170.67,92,88.8,0.6825,fnb,338925.98,22,1,240413,MEDIUM
439,25717.03,224,96.29,0.372,services,500000.0,27,1,385237,LOW
482,25469.08,65,89.28,0.5905,manufacturing,500000.0,105,1,373688,MEDIUM
106,18495.57,47,86.0,0.4036,services,500000.0,175,1,371306,MEDIUM
358,46649.6,220,91.99,0.4778,logistics,500000.0,38,1,413275,LOW
16,41383.94,181,100.0,0.3761,manufacturing,205917.22,112,0,50000,HIGH
279,34875.61,106,93.08,0.7022,logistics,500000.0,39,0,50000,HIGH
105,35730.62,199,89.79,0.4559,manufacturing,500000.0,143,1,366361,MEDIUM
48,23112.72,130,94.56,0.5254,retail,460655.39,119,0,50000,HIGH
447,46053.68,106,92.67,0.2312,retail,500000.0,194,1,361672,MEDIUM
309,34745.04,24,76.53,0.7047,tech,500000.0,189,1,368819,MEDIUM
449,36462.6,4,97.57,0.3542,tech,500000.0,60,1,349312,MEDIUM
21,43091.46,108,95.26,0.6032,manufacturing,299982.23,136,1,241513,MEDIUM
334,13739.88,19,92.13,0.5899,manufacturing,500000.0,44,0,50000,HIGH
61,40363.19,154,100.0,0.6063,fnb,500000.0,43,1,363416,MEDIUM
315,9802.27,203,100.0,0.5844,services,500000.0,134,1,414284,LOW
307,17299.83,40,98.39,0.8465,tech,500000.0,155,1,372376,LOW
16,16813.74,50,85.2,0.7114,logistics,162477.29,173,0,50000,HIGH
322,48927.35,171,85.47,0.2007,fnb,500000.0,23,1,372020,MEDIUM
84,42834.03,75,100.0,0.7891,fnb,500000.0,122,0,50000,HIGH
220,35073.43,237,76.98,0.9354,services,500000.0,141,1,393685,LOW
343,36366.49,195,90.81,0.7933,fnb,500000.0,196,1,399896,LOW
268,28125.54,12,95.52,0.7563,fnb,500000.0,84,0,50000,HIGH
483,47357.18,195,78.0,0.4923,manufacturing,500000.0,106,1,415443,LOW
153,24838.12,234,93.87,0.8028,retail,500000.0,64,1,391880,LOW
85,19056.86,27,99.64,0.7038,logistics,500000.0,153,1,346810,MEDIUM
219,8193.62,113,80.12,0.7333,manufacturing,500000.0,125,0,50000,HIGH
489,39320.97,182,100.0,0.4171,logistics,500000.0,52,1,410178,LOW
378,36735.47,194,83.92,0.7555,logistics,500000.0,48,1,407808,LOW
468,19248.53,49,96.6,0.882,services,500000.0,61,1,403624,LOW
202,1308.41,144,91.33,0.2153,logistics,202959.5,17,1,200624,HIGH
204,41957.92,130,92.56,0.3466,services,500000.0,40,1,351725,MEDIUM
29,620.33,60,81.73,0.8271,tech,134683.2,75,0,50000,HIGH
470,35199.8,182,100.0,0.6139,retail,500000.0,89,1,415424,LOW
93,48514.34,30,94.61,0.3792,tech,500000.0,69,1,344055,MEDIUM
272,21911.18,84,100.0,0.6269,fnb,500000.0,85,1,376350,MEDIUM
147,11786.92,166,81.94,0.5445,retail,500000.0,26,1,381005,MEDIUM
63,35258.31,28,90.55,0.6392,services,500000.0,184,0,50000,HIGH
414,40865.55,25,93.68,0.7345,manufacturing,500000.0,40,1,363357,MEDIUM
493,27344.19,96,92.48,0.9979,fnb,500000.0,96,1,408202,LOW
369,48353.41,125,97.33,0.764,services,500000.0,196,1,407354,LOW
30,2630.85,10,90.45,0.8481,logistics,97559.18,117,1,160942,MEDIUM
51,25264.54,188,100.0,0.5658,fnb,500000.0,136,1,388554,MEDIUM
292,35936.77,42,92.32,0.7128,services,500000.0,73,1,382331,MEDIUM
270,43138.89,40,68.93,0.5939,fnb,500000.0,45,0,50000,HIGH
20,9003.82,225,92.67,0.7313,services,208787.16,17,1,195620,MEDIUM
203,40010.17,77,100.0,0.0727,manufacturing,500000.0,169,0,50000,HIGH
405,27657.72,105,84.61,0.261,fnb,500000.0,77,0,50000,HIGH
411,19857.86,118,84.11,0.3991,tech,500000.0,137,1,361543,MEDIUM
286,6629.17,42,85.28,0.274,services,500000.0,198,0,50000,HIGH
473,43271.52,47,83.39,0.7949,logistics,500000.0,91,1,402512,LOW
90,7905.8,165,88.16,0.8961,manufacturing,369956.14,106,0,50000,HIGH
254,15523.9,208,99.27,0.3259,logistics,500000.0,101,1,381776,LOW
395,14537.77,237,100.0,0.6244,retail,500000.0,103,1,415552,LOW
274,43577.13,22,72.61,0.5624,fnb,500000.0,24,1,353612,MEDIUM
339,33651.51,185,88.97,0.6413,services,500000.0,73,1,417934,LOW
121,39844.24,212,94.42,0.345,logistics,500000.0,121,1,363365,MEDIUM
11,12560.87,107,93.62,0.6909,retail,91669.21,106,1,123222,MEDIUM
141,31262.46,27,100.0,0.4046,tech,500000.0,139,0,50000,HIGH
375,28608.71,41,75.91,0.4786,retail,500000.0,35,1,350963,MEDIUM
180,41649.88,80,71.29,0.5675,retail,500000.0,157,1,341485,MEDIUM
332,45309.05,162,100.0,0.7805,retail,500000.0,136,1,391746,LOW
319,657.23,160,98.03,0.8445,services,114638.43,17,1,205709,LOW
219,33717.29,218,87.43,0.4262,tech,500000.0,199,1,348614,MEDIUM
481,2639.2,89,93.37,0.5337,fnb,413379.55,140,1,342202,LOW
86,27465.49,66,93.95,0.3693,services,500000.0,93,1,351545,MEDIUM
227,14417.25,12,87.24,0.4955,retail,500000.0,109,1,359886,MEDIUM
482,15373.49,168,93.13,0.6235,manufacturing,500000.0,50,0,50000,HIGH
376,17680.28,73,94.84,0.3845,retail,500000.0,114,1,339426,MEDIUM
427,31083.56,76,100.0,0.7206,services,500000.0,24,1,352550,MEDIUM
487,16735.8,90,99.71,0.5652,manufacturing,500000.0,37,1,401949,LOW
406,36648.32,201,100.0,0.7381,services,500000.0,11,1,383440,LOW
447,20256.14,10,81.25,0.8497,retail,500000.0,99,1,370744,MEDIUM
494,3464.24,96,89.22,0.442,retail,500000.0,187,1,389430,LOW
107,39198.8,226,93.94,0.8146,manufacturing,500000.0,55,1,411358,LOW
277,14323.63,176,76.63,0.3695,logistics,500000.0,27,1,388426,MEDIUM
18,21666.71,20,100.0,0.9366,tech,113439.93,67,0,50000,HIGH
163,34287.92,39,97.14,0.314,logistics,500000.0,188,1,306011,HIGH
156,16656.19,60,89.06,0.5984,tech,500000.0,2,0,50000,HIGH
487,2876.45,66,90.53,0.5371,fnb,473553.75,68,1,360490,LOW
112,18727.36,65,100.0,0.416,fnb,500000.0,146,0,50000,HIGH
192,47225.21,179,85.64,0.4937,retail,500000.0,148,1,384648,MEDIUM
305,32104.63,124,100.0,0.6444,services,500000.0,63,1,397588,LOW
102,33590.38,164,89.98,0.5952,manufacturing,500000.0,72,0,50000,HIGH
135,31632.49,152,98.05,0.4023,logistics,500000.0,130,1,348289,MEDIUM
297,9989.66,155,92.69,0.5433,fnb,500000.0,83,1,395500,LOW
175,20945.78,130,100.0,0.486,services,500000.0,42,1,345423,MEDIUM
428,37559.44,159,84.9,0.8777,manufacturing,500000.0,156,1,402541,LOW
478,5113.58,57,87.41,0.8611,services,500000.0,157,1,387901,LOW
187,13928.75,78,79.95,0.7838,fnb,500000.0,197,1,382451,MEDIUM
475,13852.14,194,83.23,0.7634,logistics,500000.0,107,1,425218,LOW
368,21629.35,29,97.71,0.2651,retail,500000.0,28,0,50000,HIGH
43,49019.42,15,100.0,0.5824,tech,500000.0,188,1,354458,MEDIUM
19,3421.75,12,98.61,0.8488,tech,87068.83,105,1,120019,HIGH
380,25959.11,101,91.96,0.3666,fnb,500000.0,112,1,345141,MEDIUM
8,9009.27,156,84.85,0.7063,fnb,49243.75,133,0,50000,HIGH
